key	x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	x21	x22	x23	x24	x25	x26	x27	x28	x29	x30	x31	x32	x33	x34	x35	x36	x37	x38	x39	x40	x41	x42	x43	x44	x45	x46	x47	x48	x49	x50	x51	x52	x53	x54	x55	x56	x57	x58	x59	x60	x61	x62	x63	x64	x65	x66	x67	x68	x69	x70	x71	x72	x73	x74	x75	x76	x77	x78	x79	x80	x81	x82	x83	x84	x85	x86	x87	x88	x89	x90	x91	x92	x93	x94	x95	x96	x97	x98	x99	x100	x101	x102	x103	x104	x105	x106	x107	x108	x109	x110	x111	x112	x113	x114	x115	y1	y2	y3	y4	y5	y6	y7	y8	y9	y10	y11	y12	y13	y14	y15	y16	y17	y18	y19	y20	y21	y22	y23
527	0.280844	0.066575	0.163867	0.322739	0.866492	0.652669	0.184424	0.065349	0.831657	0.098356	0.046559	0.643719	0.761471	0.920508	0.194880	0.155125	0.983182	0.626012	0.852179	0.437751	0.802517	0.089699	0.842870	0.330003	0.662604	0.118359	0.029572	0.942653	0.174725	0.022540	0.553166	0.716570	0.594084	0.554755	0.687128	0.857778	0.761896	0.607313	0.160936	0.821891	0.997779	0.438132	0.992283	0.003051	0.618613	0.751772	0.249020	0.303433	0.114703	0.625491	0.231138	0.203138	0.620694	0.470525	0.438610	0.094369	0.250907	0.236904	0.257847	0.875712	0.906474	0.844167	0.491966	0.316854	0.198213	0.192107	0.161050	0.978827	0.450179	0.157179	0.538255	0.017703	0.303469	0.854300	0.738360	0.072608	0.046496	0.912061	0.253474	0.110736	0.572174	0.193108	0.186485	0.153922	0.132098	0.154077	0.743571	0.117335	0.771446	0.102921	0.913377	0.463789	0.019739	0.900467	0.703568	0.596728	0.580137	0.580545	0.814968	0.226053	0.683754	0.585165	0.219568	0.588420	0.360411	0.692752	0.760735	0.311416	0.083164	0.471950	0.003503	0.389620	0.822607	0.167425	0.391932	1.000000	1.000000	0.000000	1.000000	0.000000	0.000000	1.000000	1.000000	1.000000	0.000000	1.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	1.000000	0.000000
528	0.341258	0.612350	0.403164	0.096891	0.845378	0.309597	0.578080	0.686055	0.738769	0.606849	0.521983	0.186953	0.911285	0.869142	0.050285	0.468321	0.927439	0.577727	0.230223	0.802434	0.506074	0.180768	0.974450	0.063907	0.015005	0.442548	0.122549	0.130081	0.030560	0.226444	0.723799	0.916638	0.469069	0.583656	0.288478	0.840566	0.437536	0.959057	0.293242	0.460024	0.053975	0.611864	0.522315	0.317092	0.410933	0.590499	0.556679	0.616790	0.607304	0.026173	0.732717	0.500068	0.740734	0.685050	0.581178	0.459481	0.669500	0.844271	0.799993	0.259093	0.033686	0.288162	0.397461	0.663691	0.781568	0.690244	0.870992	0.669335	0.630458	0.993517	0.974228	0.793190	0.118739	0.002824	0.592062	0.997476	0.479770	0.477377	0.358659	0.450850	0.022556	0.416045	0.757006	0.832777	0.505985	0.466424	0.393519	0.249413	0.364563	0.338089	0.475282	0.407773	0.609628	0.624071	0.029849	0.128111	0.743896	0.870315	0.606351	0.245062	0.157959	0.541983	0.065376	0.071093	0.961568	0.748338	0.351725	0.757007	0.609195	0.900389	0.989692	0.373540	0.311895	0.963349	0.228400	1.000000	0.000000	0.000000	1.000000	1.000000	0.000000	1.000000	1.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	0.000000	1.000000	1.000000
529	0.883452	0.452087	0.974667	0.853179	0.132362	0.745105	0.766938	0.899664	0.828505	0.912358	0.419197	0.079213	0.302728	0.232432	0.226422	0.135768	0.200624	0.350499	0.634576	0.956216	0.454250	0.475569	0.370018	0.593707	0.745326	0.331104	0.771501	0.875045	0.893134	0.831849	0.061173	0.087952	0.444803	0.377785	0.613851	0.366164	0.230585	0.155113	0.855529	0.251825	0.430091	0.890315	0.494043	0.652908	0.810360	0.348256	0.745162	0.416343	0.878206	0.626073	0.059260	0.284201	0.440710	0.519207	0.007003	0.875425	0.848128	0.346815	0.800556	0.731887	0.835174	0.649827	0.341470	0.978302	0.164728	0.261956	0.699129	0.356059	0.373897	0.168905	0.952631	0.846604	0.140426	0.843751	0.528208	0.475580	0.782673	0.715602	0.891425	0.292492	0.437264	0.617437	0.325037	0.817427	0.807980	0.555122	0.496205	0.283388	0.678263	0.817317	0.643071	0.055485	0.088481	0.436149	0.074471	0.269939	0.612711	0.683671	0.753479	0.209870	0.877319	0.197695	0.083727	0.438499	0.679932	0.525432	0.436631	0.250282	0.383498	0.271372	0.610592	0.527819	0.299944	0.249261	0.184098	0.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
530	0.178888	0.194390	0.544585	0.514800	0.559803	0.915770	0.701099	0.940010	0.582057	0.742402	0.330858	0.768103	0.821949	0.272702	0.350449	0.482383	0.850206	0.475406	0.878290	0.887374	0.943217	0.614104	0.550942	0.123977	0.848569	0.985279	0.153586	0.941749	0.868229	0.981132	0.942968	0.231744	0.736816	0.983563	0.319992	0.696540	0.502283	0.828370	0.041176	0.036638	0.396986	0.070768	0.589505	0.958967	0.437062	0.307148	0.734235	0.396890	0.386244	0.063480	0.029876	0.931717	0.292468	0.779240	0.072620	0.903592	0.906438	0.893822	0.325120	0.126583	0.994021	0.109360	0.780075	0.555613	0.920641	0.217599	0.559539	0.607358	0.204338	0.426002	0.958703	0.639623	0.919880	0.796634	0.241401	0.838481	0.167251	0.228029	0.828133	0.822270	0.332239	0.390795	0.980490	0.021081	0.941006	0.120748	0.994548	0.353981	0.038782	0.733033	0.831255	0.350861	0.156874	0.796739	0.637352	0.735851	0.467054	0.860325	0.890593	0.689518	0.898255	0.423953	0.477959	0.767505	0.425733	0.257418	0.262423	0.538920	0.351204	0.387291	0.403349	0.118327	0.421985	0.096501	0.593742	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000
531	0.717176	0.711069	0.549064	0.989940	0.677144	0.060346	0.816377	0.375162	0.820957	0.765195	0.849771	0.980921	0.808375	0.525050	0.544929	0.409947	0.863704	0.753449	0.695277	0.571678	0.205859	0.153867	0.155503	0.194884	0.406121	0.127163	0.386525	0.041761	0.944098	0.662547	0.668620	0.546932	0.694140	0.412535	0.951098	0.661947	0.601401	0.659641	0.612043	0.054152	0.036391	0.721929	0.135750	0.280204	0.904700	0.721149	0.964870	0.609498	0.933613	0.335397	0.627429	0.551359	0.975139	0.904103	0.370984	0.981758	0.256465	0.161095	0.938616	0.880839	0.330184	0.337044	0.341117	0.914282	0.085851	0.560166	0.914910	0.286954	0.124751	0.894810	0.610099	0.979668	0.920882	0.126722	0.713632	0.021369	0.350030	0.453834	0.994868	0.159395	0.170466	0.183364	0.211451	0.621491	0.056438	0.400194	0.413137	0.315450	0.741717	0.318492	0.077754	0.823257	0.201983	0.983463	0.525831	0.332029	0.062257	0.030359	0.924933	0.499368	0.548342	0.932127	0.874019	0.418306	0.944587	0.358189	0.834959	0.164248	0.242793	0.061142	0.394203	0.215203	0.859229	0.586889	0.795399	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	1.000000
532	0.999281	0.830541	0.627929	0.925973	0.271101	0.767955	0.698156	0.624923	0.301140	0.269212	0.941791	0.758397	0.281738	0.306223	0.463235	0.623689	0.675966	0.412738	0.676164	0.283585	0.184375	0.852872	0.374657	0.298291	0.339594	0.803149	0.029437	0.186710	0.623274	0.560158	0.610208	0.123140	0.348311	0.378561	0.959478	0.286209	0.349093	0.690185	0.544223	0.666464	0.256709	0.748813	0.785939	0.587459	0.126655	0.961147	0.560599	0.870807	0.896157	0.714841	0.864545	0.197232	0.173212	0.633668	0.122417	0.387091	0.965197	0.517752	0.148167	0.315822	0.348766	0.266431	0.050021	0.420501	0.881389	0.695431	0.055937	0.965145	0.128711	0.595095	0.634888	0.340421	0.012317	0.610887	0.967141	0.917216	0.367449	0.979211	0.030362	0.414634	0.929829	0.702379	0.775008	0.103605	0.184297	0.214032	0.372295	0.380704	0.425907	0.807616	0.036094	0.905346	0.465429	0.177391	0.225246	0.994008	0.070065	0.688291	0.576117	0.531577	0.097068	0.099026	0.757299	0.025924	0.114777	0.428436	0.202396	0.645430	0.168421	0.871717	0.237693	0.124260	0.023755	0.972257	0.912507	1.000000	1.000000	0.000000	0.000000	1.000000	0.000000	1.000000	1.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	0.000000	0.000000	0.000000
533	0.893165	0.238804	0.527225	0.595375	0.302891	0.525639	0.398113	0.537174	0.204847	0.049783	0.135059	0.009007	0.602977	0.911828	0.326172	0.171432	0.144573	0.567476	0.666089	0.166609	0.914500	0.199079	0.246727	0.029495	0.519439	0.032408	0.808847	0.292828	0.296187	0.744725	0.357219	0.853074	0.949234	0.107126	0.362641	0.705062	0.696952	0.127949	0.433754	0.463781	0.670229	0.152705	0.794296	0.725532	0.471229	0.654363	0.710622	0.611465	0.584172	0.241030	0.021273	0.189376	0.122082	0.741834	0.864713	0.525314	0.858760	0.802549	0.664014	0.675939	0.210519	0.180588	0.575942	0.464663	0.704658	0.583837	0.024661	0.654134	0.947799	0.119108	0.291747	0.786543	0.537107	0.462346	0.235632	0.590253	0.969472	0.714606	0.875005	0.684115	0.557022	0.057757	0.096243	0.339833	0.907874	0.600065	0.587757	0.166571	0.303791	0.940423	0.255103	0.452309	0.321986	0.315846	0.788552	0.708958	0.458575	0.741658	0.593082	0.310081	0.199656	0.183603	0.125410	0.358696	0.621439	0.463562	0.119853	0.400918	0.991649	0.047782	0.237694	0.138062	0.725313	0.925598	0.293911	0.000000	1.000000	1.000000	0.000000	1.000000	1.000000	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	1.000000	0.000000	1.000000	0.000000	1.000000
534	0.533976	0.745211	0.805025	0.826727	0.450964	0.804533	0.449741	0.563039	0.012171	0.717653	0.068213	0.987492	0.458959	0.969812	0.055812	0.182748	0.381968	0.916965	0.595489	0.610149	0.394698	0.768291	0.279372	0.311456	0.881245	0.240553	0.466091	0.628962	0.869979	0.193367	0.374821	0.541047	0.722914	0.092624	0.342368	0.374667	0.724569	0.995508	0.864916	0.390801	0.362472	0.063575	0.849712	0.107223	0.127768	0.689628	0.013968	0.854670	0.436769	0.224966	0.556834	0.696904	0.920076	0.988375	0.915597	0.768166	0.894502	0.313064	0.998461	0.555103	0.149119	0.743764	0.238274	0.622032	0.769453	0.170732	0.286638	0.052655	0.533802	0.197972	0.453821	0.176632	0.954474	0.481278	0.824721	0.392629	0.089268	0.776083	0.017277	0.980930	0.004961	0.811106	0.756255	0.059990	0.367507	0.087738	0.752347	0.355613	0.456286	0.076954	0.799230	0.848801	0.683103	0.827643	0.780211	0.606104	0.732857	0.742216	0.247006	0.461165	0.464233	0.251708	0.804423	0.863508	0.230605	0.572963	0.089659	0.254303	0.841291	0.141867	0.859614	0.692825	0.390909	0.310071	0.801250	1.000000	1.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	1.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	1.000000
535	0.377030	0.939748	0.536506	0.583609	0.955088	0.133311	0.156643	0.819085	0.506583	0.933077	0.206965	0.800016	0.981212	0.689182	0.959865	0.856836	0.775123	0.381270	0.889488	0.828316	0.548176	0.200145	0.010913	0.534794	0.097162	0.560416	0.241201	0.105899	0.242353	0.917505	0.724503	0.151425	0.461339	0.031395	0.897882	0.540283	0.579753	0.710602	0.044306	0.568393	0.447571	0.282447	0.615355	0.843348	0.828805	0.428903	0.892802	0.275943	0.325515	0.505338	0.739706	0.467301	0.784773	0.674635	0.223110	0.669743	0.296275	0.546678	0.883187	0.314579	0.244290	0.047544	0.994616	0.513745	0.607099	0.411880	0.363581	0.879950	0.363077	0.885414	0.452649	0.806256	0.445234	0.286191	0.017352	0.176094	0.410357	0.160326	0.043299	0.662537	0.090202	0.600775	0.220259	0.683048	0.373817	0.240516	0.463921	0.145912	0.639623	0.729332	0.396472	0.820094	0.988687	0.628182	0.462182	0.738794	0.819261	0.624772	0.397757	0.876964	0.290530	0.096243	0.125286	0.923200	0.690776	0.103419	0.381784	0.387175	0.106899	0.279782	0.795971	0.512813	0.171085	0.570683	0.735909	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	1.000000	1.000000	0.000000	0.000000	1.000000	1.000000	0.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.000000
536	0.969446	0.089786	0.183852	0.154580	0.567838	0.458611	0.495192	0.516876	0.990742	0.783220	0.173334	0.418736	0.257303	0.685789	0.786912	0.077736	0.311722	0.594927	0.911018	0.654194	0.841833	0.853788	0.143808	0.717790	0.107743	0.873326	0.261065	0.035540	0.518276	0.074047	0.883237	0.770004	0.086741	0.815553	0.203858	0.256373	0.626873	0.391532	0.087372	0.966183	0.453170	0.994937	0.971453	0.704131	0.235394	0.968298	0.488399	0.998779	0.989438	0.076401	0.442429	0.140061	0.251737	0.016207	0.960418	0.514697	0.425160	0.882529	0.302717	0.519697	0.327525	0.018477	0.247023	0.917617	0.157204	0.437604	0.418604	0.697007	0.478178	0.199829	0.119541	0.017576	0.202681	0.726405	0.932645	0.594095	0.384624	0.364470	0.017555	0.315947	0.376310	0.535639	0.994785	0.750948	0.930725	0.474807	0.244267	0.619055	0.328778	0.181402	0.615240	0.457005	0.341839	0.504781	0.803449	0.008057	0.464651	0.592790	0.910951	0.013872	0.864775	0.769748	0.613631	0.056196	0.038684	0.210450	0.371117	0.046357	0.331358	0.353509	0.074378	0.649447	0.168179	0.439171	0.456935	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000	0.000000	0.000000	1.000000	1.000000
537	0.526543	0.737632	0.459743	0.078970	0.562628	0.855933	0.210210	0.434217	0.445613	0.716583	0.110518	0.954369	0.780492	0.621402	0.291484	0.242547	0.757170	0.009570	0.581356	0.111021	0.394875	0.693353	0.443436	0.778096	0.188663	0.491168	0.864340	0.101806	0.882491	0.283990	0.004370	0.928878	0.597383	0.452317	0.818505	0.410812	0.087590	0.265561	0.280764	0.662875	0.969808	0.626067	0.047508	0.544935	0.066246	0.086632	0.750379	0.899503	0.609328	0.067833	0.205582	0.629886	0.998313	0.894582	0.076636	0.752061	0.812313	0.601368	0.473817	0.269574	0.989305	0.803699	0.711291	0.155562	0.863659	0.062308	0.959558	0.969544	0.955488	0.183402	0.726133	0.421148	0.166197	0.825726	0.606526	0.599617	0.058139	0.452710	0.741169	0.494498	0.353758	0.971758	0.981757	0.907224	0.821580	0.769033	0.525871	0.161501	0.802273	0.936478	0.735009	0.026548	0.452538	0.327250	0.583811	0.662594	0.283257	0.918829	0.242025	0.626125	0.070694	0.830027	0.981763	0.457491	0.484750	0.552771	0.472269	0.507556	0.259925	0.049044	0.376315	0.544558	0.641638	0.468767	0.391394	0.000000	1.000000	1.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	0.000000
538	0.973782	0.933680	0.668642	0.501356	0.756435	0.106125	0.586662	0.739386	0.910184	0.649189	0.638885	0.493633	0.733638	0.156932	0.521965	0.477361	0.117111	0.871678	0.204656	0.288318	0.095394	0.786236	0.020851	0.444408	0.318320	0.064689	0.371925	0.260312	0.609898	0.236350	0.462170	0.935665	0.970571	0.506521	0.260360	0.094174	0.469638	0.926031	0.184521	0.398306	0.385752	0.348242	0.971266	0.509453	0.038341	0.409050	0.731384	0.466204	0.945084	0.291975	0.217610	0.620180	0.755510	0.693821	0.506235	0.415066	0.646245	0.010275	0.594668	0.267169	0.886787	0.538265	0.016642	0.191232	0.467393	0.046277	0.190966	0.896723	0.477461	0.169849	0.338590	0.920600	0.581375	0.264790	0.288584	0.137776	0.314590	0.762592	0.443540	0.436688	0.686807	0.967476	0.459051	0.690278	0.288890	0.228155	0.128894	0.855169	0.088088	0.360213	0.297516	0.373037	0.926504	0.457497	0.541741	0.731497	0.738750	0.087324	0.367352	0.131847	0.044599	0.922112	0.762395	0.641511	0.753424	0.461685	0.138644	0.605065	0.598255	0.780219	0.353344	0.400662	0.437342	0.968132	0.758362	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	1.000000	0.000000	1.000000	0.000000	0.000000	1.000000
539	0.448376	0.259215	0.469281	0.353907	0.950612	0.880647	0.177162	0.157491	0.798497	0.168749	0.219343	0.804992	0.737101	0.457089	0.164022	0.203086	0.415236	0.484008	0.656851	0.043437	0.570577	0.111478	0.396119	0.438858	0.486028	0.135775	0.103564	0.442938	0.055224	0.087449	0.324636	0.792971	0.762532	0.637734	0.935171	0.487470	0.031028	0.734746	0.092866	0.629521	0.369786	0.747490	0.746321	0.400085	0.302101	0.429339	0.150837	0.612411	0.400391	0.080565	0.870521	0.835531	0.736788	0.346403	0.468127	0.601300	0.801298	0.137680	0.953296	0.484710	0.766946	0.990992	0.777313	0.439533	0.459699	0.348588	0.406321	0.763698	0.217308	0.071506	0.632259	0.875228	0.075092	0.686385	0.081791	0.165958	0.948402	0.518284	0.858405	0.850750	0.092826	0.021208	0.372257	0.829397	0.792192	0.364343	0.855733	0.477992	0.695489	0.272373	0.153802	0.161732	0.658558	0.264727	0.147548	0.098969	0.925341	0.318889	0.626193	0.012403	0.332970	0.376815	0.178588	0.847612	0.289074	0.813063	0.555297	0.482677	0.002362	0.458114	0.416965	0.101479	0.242943	0.350359	0.002753	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.000000	0.000000	1.000000	1.000000	1.000000	0.000000	1.000000	0.000000	0.000000	1.000000	1.000000	0.000000
540	0.091141	0.067789	0.527066	0.396366	0.328527	0.859851	0.458783	0.760026	0.312530	0.987856	0.536356	0.252257	0.758193	0.459514	0.686555	0.451964	0.516148	0.066307	0.344408	0.534519	0.154435	0.336065	0.768209	0.909523	0.439664	0.575326	0.153834	0.248090	0.048494	0.623211	0.633924	0.588881	0.119250	0.761689	0.368802	0.999243	0.139230	0.182008	0.781410	0.970217	0.177688	0.740929	0.231884	0.922321	0.192205	0.438168	0.729593	0.311820	0.571320	0.521636	0.681754	0.415103	0.425951	0.660051	0.431507	0.305829	0.796237	0.611026	0.021124	0.448677	0.611622	0.461772	0.975041	0.423789	0.137677	0.039119	0.137198	0.162887	0.718827	0.444547	0.927071	0.373298	0.412557	0.784089	0.557731	0.096443	0.117248	0.838619	0.473274	0.891170	0.294801	0.290166	0.750206	0.504978	0.027898	0.354708	0.796656	0.737236	0.899205	0.926777	0.718618	0.311278	0.775387	0.237838	0.707044	0.611891	0.175604	0.279116	0.746529	0.490960	0.120966	0.197520	0.550663	0.602463	0.192992	0.385226	0.191320	0.911610	0.367993	0.839329	0.525435	0.375008	0.770589	0.963994	0.455372	1.000000	0.000000	0.000000	1.000000	1.000000	0.000000	1.000000	1.000000	1.000000	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	1.000000
541	0.525595	0.207993	0.158241	0.216877	0.566390	0.416681	0.735489	0.054792	0.302358	0.552698	0.183891	0.123666	0.610626	0.313007	0.730919	0.530382	0.536495	0.044062	0.051229	0.408196	0.905199	0.049162	0.871857	0.158621	0.385176	0.889398	0.800426	0.215062	0.726692	0.331434	0.695748	0.281797	0.244402	0.955819	0.735524	0.620746	0.804889	0.894189	0.145388	0.396026	0.500206	0.238056	0.769912	0.112740	0.501590	0.844740	0.339193	0.392020	0.276066	0.579049	0.212026	0.062149	0.936260	0.202467	0.319601	0.468705	0.603832	0.446926	0.561576	0.119045	0.329849	0.952379	0.001182	0.324877	0.823911	0.542981	0.148312	0.951780	0.763542	0.998043	0.926275	0.960535	0.625706	0.108414	0.382291	0.435541	0.515761	0.759136	0.117899	0.221731	0.204034	0.802405	0.764996	0.816129	0.843754	0.870960	0.863043	0.384700	0.312007	0.460273	0.633895	0.562102	0.180432	0.173550	0.479564	0.485615	0.320547	0.039071	0.020602	0.818796	0.699862	0.653765	0.364485	0.086051	0.403484	0.843709	0.788358	0.730505	0.483621	0.688359	0.078088	0.560099	0.879987	0.630729	0.069998	1.000000	1.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	1.000000	0.000000	0.000000	1.000000	1.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	0.000000	1.000000	1.000000
542	0.961386	0.425530	0.682963	0.765660	0.428991	0.739463	0.228717	0.306739	0.361805	0.686071	0.711015	0.819726	0.042106	0.816426	0.059127	0.663157	0.762003	0.022895	0.376905	0.707718	0.549723	0.073087	0.768965	0.197836	0.922548	0.974654	0.341804	0.725902	0.672699	0.017677	0.831391	0.929353	0.885944	0.540289	0.518850	0.231099	0.289270	0.932799	0.097919	0.434412	0.963488	0.519020	0.620796	0.210566	0.827218	0.497574	0.588412	0.237557	0.261073	0.731079	0.203842	0.626340	0.078776	0.577506	0.803619	0.744970	0.996001	0.044502	0.706163	0.210133	0.101200	0.128669	0.900772	0.661081	0.483025	0.458152	0.362686	0.053144	0.505538	0.537646	0.775201	0.080181	0.855199	0.701740	0.618846	0.416757	0.763680	0.524053	0.884495	0.803314	0.197581	0.418599	0.117075	0.111859	0.704871	0.566066	0.222304	0.522995	0.571297	0.269462	0.094005	0.004599	0.254842	0.461848	0.168699	0.926399	0.266468	0.549263	0.066326	0.473957	0.941805	0.917638	0.441094	0.904037	0.965561	0.696054	0.035576	0.758045	0.369766	0.761362	0.861413	0.167216	0.298306	0.300412	0.824925	1.000000	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	1.000000	1.000000	0.000000	1.000000	0.000000	1.000000	1.000000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000
543	0.317917	0.584815	0.947695	0.928279	0.120407	0.597165	0.246660	0.919469	0.447324	0.770499	0.442096	0.489168	0.720104	0.707471	0.573735	0.411954	0.749627	0.995644	0.714145	0.341832	0.329509	0.208052	0.168316	0.535248	0.568369	0.407054	0.828057	0.516441	0.329222	0.809799	0.619510	0.132682	0.371991	0.663134	0.228152	0.129985	0.389093	0.543191	0.320215	0.212990	0.853500	0.799103	0.757414	0.576991	0.235709	0.050525	0.880503	0.553358	0.266183	0.992407	0.658680	0.284064	0.420006	0.899147	0.683592	0.378985	0.619577	0.704851	0.909919	0.851665	0.293999	0.301878	0.667821	0.812888	0.941241	0.426518	0.532571	0.511699	0.302074	0.265426	0.487157	0.901383	0.956854	0.240419	0.629339	0.226142	0.152316	0.756588	0.647550	0.247418	0.228045	0.110956	0.952924	0.927652	0.880063	0.449266	0.485744	0.012705	0.398068	0.542407	0.449558	0.115659	0.941253	0.281892	0.742014	0.014523	0.744815	0.454547	0.181553	0.338093	0.862209	0.363596	0.351334	0.925616	0.613301	0.238439	0.280533	0.780948	0.425797	0.025618	0.432381	0.778345	0.539130	0.915089	0.438532	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000	0.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000
544	0.700110	0.988816	0.718209	0.913796	0.636912	0.214961	0.390185	0.589936	0.980890	0.000032	0.133294	0.093934	0.836666	0.485263	0.383512	0.462284	0.966230	0.128236	0.899119	0.263441	0.425670	0.795014	0.591356	0.911215	0.292333	0.204018	0.370282	0.725065	0.057881	0.242284	0.561961	0.116852	0.694188	0.344007	0.800972	0.496024	0.158521	0.308005	0.062543	0.635967	0.506145	0.233825	0.075059	0.991099	0.355026	0.334376	0.680746	0.506330	0.568631	0.495191	0.356995	0.878155	0.622611	0.079545	0.011980	0.854629	0.035254	0.128063	0.658969	0.728905	0.081385	0.774896	0.663794	0.710064	0.818061	0.301866	0.269794	0.713117	0.884084	0.783010	0.150325	0.970377	0.720208	0.870448	0.595137	0.755349	0.969359	0.297719	0.404233	0.313623	0.837092	0.456970	0.166975	0.788403	0.381561	0.952820	0.362413	0.800305	0.481454	0.665064	0.710119	0.769655	0.592665	0.343033	0.003663	0.964113	0.538282	0.437464	0.227390	0.137207	0.797595	0.459158	0.431361	0.957262	0.397015	0.105220	0.091690	0.249921	0.167220	0.026619	0.446219	0.599490	0.040800	0.095788	0.965264	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000	1.000000
545	0.474370	0.899159	0.755902	0.439980	0.428204	0.582425	0.493163	0.607847	0.648960	0.266162	0.111546	0.566521	0.543999	0.066387	0.283834	0.100735	0.414398	0.398043	0.917481	0.981755	0.634000	0.554514	0.978716	0.598636	0.383664	0.440903	0.050568	0.187317	0.861752	0.306428	0.199720	0.628735	0.085568	0.871106	0.600830	0.788205	0.917345	0.528478	0.603041	0.656849	0.884976	0.997291	0.522771	0.813943	0.199294	0.779470	0.071518	0.431218	0.622858	0.916832	0.913375	0.529114	0.502409	0.313003	0.336513	0.068658	0.282866	0.765040	0.354493	0.828635	0.162329	0.667375	0.758721	0.892906	0.528680	0.125813	0.815083	0.765954	0.306049	0.854907	0.690653	0.465733	0.517495	0.275397	0.083298	0.681680	0.732994	0.654274	0.156335	0.076565	0.227258	0.298203	0.266655	0.664951	0.973896	0.263147	0.725126	0.459609	0.357003	0.135558	0.855410	0.268543	0.723330	0.097177	0.658640	0.444531	0.715350	0.029963	0.687371	0.368008	0.733879	0.317084	0.917968	0.829121	0.331642	0.928996	0.033697	0.954393	0.020520	0.792211	0.684116	0.936220	0.708415	0.691699	0.215915	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	1.000000	0.000000
