key	x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	x21	x22	x23	x24	x25	x26	x27	x28	x29	x30	x31	x32	x33	x34	x35	x36	x37	x38	x39	x40	x41	x42	x43	x44	x45	x46	x47	x48	x49	x50	x51	x52	x53	x54	x55	x56	x57	x58	x59	x60	x61	x62	x63	x64	x65	x66	x67	x68	x69	x70	x71	x72	x73	x74	x75	x76	x77	x78	x79	x80	x81	x82	x83	x84	x85	x86	x87	x88	x89	x90	x91	x92	x93	x94	x95	x96	x97	x98	x99	x100	x101	x102	x103	x104	x105	x106	x107	x108	x109	x110	x111	x112	x113	x114	x115	y1	y2	y3	y4	y5	y6	y7	y8	y9	y10	y11	y12	y13	y14	y15	y16	y17	y18	y19	y20	y21	y22	y23
537	0.232160	0.984180	0.969437	0.479387	0.132933	0.400107	0.068983	0.931550	0.913759	0.883284	0.884214	0.158882	0.935708	0.555196	0.485121	0.925290	0.806001	0.470392	0.701304	0.364084	0.981050	0.425851	0.938840	0.723149	0.356030	0.583130	0.997155	0.280426	0.269249	0.801444	0.201117	0.282667	0.104195	0.834158	0.585180	0.381324	0.431088	0.736585	0.001404	0.826715	0.908982	0.541987	0.912589	0.485760	0.882137	0.052201	0.459114	0.856337	0.339725	0.133340	0.056497	0.603141	0.342575	0.683936	0.819908	0.110086	0.206675	0.867501	0.224115	0.144016	0.604434	0.635212	0.432289	0.270551	0.904667	0.800531	0.656260	0.313730	0.498564	0.553820	0.763658	0.697710	0.525212	0.819529	0.045138	0.010350	0.006627	0.739778	0.596667	0.690292	0.570408	0.130257	0.252244	0.182907	0.801353	0.880010	0.223903	0.283049	0.097844	0.443453	0.015684	0.586692	0.010441	0.793724	0.563905	0.720476	0.295016	0.817650	0.057921	0.297440	0.693121	0.317290	0.523912	0.140958	0.804916	0.822436	0.309837	0.728671	0.337204	0.958489	0.422437	0.484941	0.725463	0.497060	0.564831	0.105234	0.029366	0.446033	0.107017	0.052133	0.011674	0.375115	0.860755	0.901516	0.627902	0.815792	0.227796	0.138133	0.614089	0.348139	0.048399	0.533832	0.120718	0.478021	0.378806	0.743029	0.469255	0.803752
538	0.278264	0.024458	0.842469	0.476663	0.794908	0.362192	0.225108	0.395502	0.992745	0.108686	0.440947	0.191275	0.692552	0.255645	0.712293	0.913003	0.338809	0.474721	0.574577	0.895040	0.663362	0.319836	0.032658	0.306937	0.172297	0.538421	0.716619	0.958755	0.965622	0.077380	0.435856	0.454042	0.422008	0.993873	0.852347	0.030740	0.383678	0.633401	0.791894	0.400510	0.043844	0.377325	0.979050	0.292089	0.041832	0.090607	0.821452	0.715423	0.221569	0.112761	0.797005	0.681904	0.921842	0.464395	0.778359	0.031599	0.236282	0.465944	0.001816	0.293841	0.404250	0.284061	0.486903	0.410228	0.120881	0.043314	0.227760	0.865608	0.469387	0.835405	0.258221	0.029887	0.977299	0.370997	0.643959	0.218743	0.144563	0.359499	0.310724	0.421120	0.665709	0.812539	0.495193	0.212908	0.902508	0.569749	0.924409	0.271375	0.841840	0.729965	0.806618	0.779885	0.258664	0.775452	0.880350	0.585160	0.191532	0.804328	0.350360	0.500399	0.194771	0.907376	0.507984	0.846960	0.488906	0.319630	0.426450	0.926628	0.502504	0.153332	0.687164	0.403420	0.803724	0.966096	0.237237	0.685841	0.024173	0.420513	0.180546	0.259417	0.499534	0.702575	0.714737	0.109535	0.559140	0.071906	0.744215	0.552670	0.703272	0.886694	0.518511	0.516943	0.586270	0.957322	0.479038	0.657043	0.083808	0.864491
539	0.620030	0.118195	0.094551	0.592077	0.661148	0.843081	0.448670	0.473900	0.441958	0.076326	0.921188	0.125823	0.799615	0.850514	0.626744	0.377787	0.827647	0.361975	0.890779	0.592528	0.520049	0.441431	0.004671	0.750288	0.603387	0.264701	0.980088	0.034232	0.455549	0.239815	0.752237	0.085586	0.882654	0.462516	0.707736	0.418695	0.204139	0.160779	0.707029	0.165451	0.214750	0.358625	0.449512	0.476989	0.019006	0.966901	0.895582	0.071693	0.649448	0.858508	0.152607	0.690214	0.257461	0.206386	0.314883	0.481178	0.097128	0.384116	0.822464	0.898690	0.694078	0.362557	0.768939	0.505996	0.386323	0.063978	0.467683	0.728356	0.641344	0.698610	0.450105	0.545652	0.540457	0.202744	0.900239	0.679194	0.175104	0.288698	0.702515	0.766148	0.971393	0.004676	0.462120	0.562378	0.217371	0.787115	0.051140	0.669247	0.206906	0.131564	0.289947	0.359648	0.018050	0.248446	0.709848	0.175549	0.094467	0.658194	0.757682	0.892578	0.877716	0.037340	0.401253	0.879165	0.568719	0.570526	0.199918	0.572576	0.494991	0.031542	0.091208	0.850065	0.989949	0.078288	0.389887	0.506629	0.138082	0.223119	0.967426	0.511837	0.741964	0.432264	0.864203	0.771572	0.216684	0.973129	0.559624	0.207164	0.594916	0.958702	0.265232	0.203086	0.677151	0.035460	0.623015	0.534879	0.664042	0.800801
540	0.647326	0.231594	0.755311	0.305014	0.931939	0.308351	0.469993	0.657178	0.785613	0.475430	0.011915	0.436850	0.005454	0.970791	0.739671	0.119502	0.428783	0.209782	0.466561	0.751523	0.395498	0.257182	0.033945	0.972032	0.462511	0.028044	0.239766	0.569370	0.430058	0.654020	0.545436	0.861904	0.636805	0.258260	0.116078	0.911354	0.155010	0.436333	0.745137	0.512542	0.700258	0.159616	0.385292	0.105016	0.684684	0.034971	0.660550	0.199671	0.970869	0.816086	0.860918	0.728428	0.553893	0.268318	0.849136	0.243076	0.824613	0.596858	0.984134	0.758488	0.272959	0.888064	0.227582	0.501701	0.474587	0.205864	0.749978	0.387747	0.897800	0.675646	0.710294	0.341079	0.405737	0.784882	0.833605	0.326458	0.645342	0.590392	0.416442	0.336218	0.620562	0.157777	0.596232	0.434990	0.733509	0.790101	0.721872	0.594808	0.527053	0.920234	0.401431	0.084775	0.579669	0.531267	0.767704	0.301550	0.457921	0.280201	0.026352	0.850496	0.807474	0.815427	0.199215	0.375366	0.257027	0.238149	0.395617	0.385176	0.136477	0.731566	0.390764	0.260257	0.123895	0.197957	0.755811	0.114126	0.830932	0.945956	0.073467	0.990009	0.166670	0.830747	0.679101	0.711982	0.037322	0.516906	0.203385	0.229365	0.731178	0.762828	0.781663	0.908502	0.385442	0.579968	0.107642	0.220632	0.415822	0.439061
541	0.942644	0.698047	0.881002	0.638708	0.852238	0.795167	0.918714	0.898800	0.414773	0.029055	0.387722	0.502497	0.044385	0.714818	0.070293	0.439894	0.033690	0.136619	0.587036	0.449667	0.420281	0.642601	0.141711	0.490155	0.843888	0.569071	0.229645	0.798968	0.228204	0.946422	0.732495	0.908151	0.742324	0.299068	0.743135	0.086369	0.390413	0.121428	0.775832	0.427279	0.581080	0.594377	0.123516	0.660040	0.687931	0.517512	0.300775	0.727478	0.789791	0.406007	0.929788	0.041837	0.890070	0.096816	0.349035	0.876410	0.884403	0.316078	0.862176	0.060265	0.572909	0.233014	0.000750	0.690141	0.251606	0.890429	0.423360	0.535560	0.672758	0.503756	0.421732	0.770394	0.409610	0.707848	0.094870	0.326817	0.450967	0.335278	0.585866	0.711535	0.551376	0.159349	0.715395	0.919592	0.185958	0.617906	0.461012	0.492975	0.293935	0.592396	0.573685	0.433040	0.501910	0.714355	0.929790	0.393136	0.864605	0.481623	0.460021	0.242060	0.211963	0.761700	0.542693	0.322765	0.526005	0.732962	0.522072	0.116145	0.941248	0.726097	0.612994	0.207407	0.347599	0.707004	0.498089	0.488269	0.858814	0.678842	0.382043	0.384076	0.805513	0.524952	0.050398	0.181094	0.711593	0.618510	0.768616	0.897036	0.043025	0.579036	0.188459	0.002589	0.132390	0.618110	0.944935	0.349277	0.886226	0.703768
542	0.560985	0.644759	0.539833	0.317774	0.156572	0.887042	0.200432	0.772866	0.665748	0.302090	0.021381	0.474090	0.381087	0.803763	0.741846	0.959682	0.442950	0.361122	0.863446	0.988526	0.665311	0.453483	0.530380	0.774849	0.655145	0.641326	0.816259	0.430703	0.031056	0.939958	0.403125	0.487711	0.690703	0.644061	0.371482	0.391371	0.610812	0.534704	0.847356	0.996079	0.998184	0.928216	0.314060	0.585702	0.599535	0.950587	0.347323	0.124660	0.404275	0.461379	0.795118	0.005400	0.517422	0.117716	0.132018	0.154356	0.785199	0.760052	0.378180	0.247896	0.312465	0.944352	0.139169	0.546854	0.323946	0.713627	0.606201	0.103445	0.306748	0.718222	0.813560	0.333980	0.760302	0.910637	0.817258	0.318282	0.326068	0.186957	0.619339	0.394671	0.970640	0.546089	0.771401	0.537708	0.230493	0.921650	0.167593	0.303094	0.662120	0.158778	0.208061	0.493174	0.028534	0.811640	0.602036	0.846798	0.667230	0.128987	0.981707	0.199050	0.958663	0.144529	0.432498	0.904437	0.530335	0.937437	0.921877	0.258559	0.606376	0.282649	0.246236	0.240668	0.849173	0.498031	0.093342	0.590726	0.453385	0.500456	0.220737	0.681415	0.243639	0.696141	0.458009	0.825041	0.219677	0.508765	0.843356	0.851437	0.389354	0.769558	0.118389	0.209399	0.598600	0.365520	0.481895	0.470563	0.746826	0.583198
543	0.808303	0.607237	0.261926	0.140521	0.240277	0.695773	0.598168	0.408216	0.280110	0.082831	0.166730	0.203643	0.274498	0.149514	0.261293	0.599628	0.794791	0.473396	0.980952	0.076506	0.198187	0.315082	0.616612	0.471941	0.307802	0.174397	0.888285	0.541750	0.845419	0.558507	0.323376	0.518965	0.626235	0.054771	0.174697	0.077659	0.784215	0.529549	0.155355	0.562802	0.932294	0.151679	0.909800	0.012256	0.101451	0.866818	0.598746	0.673427	0.642149	0.439017	0.676287	0.469905	0.520425	0.218350	0.864327	0.729558	0.277599	0.248408	0.318567	0.509027	0.883238	0.299800	0.209112	0.535014	0.810787	0.484980	0.624693	0.183749	0.591437	0.205125	0.077553	0.434451	0.205229	0.431680	0.746350	0.102651	0.489179	0.496333	0.089151	0.515271	0.498559	0.120381	0.879690	0.253513	0.303102	0.347784	0.698905	0.678902	0.789477	0.274209	0.883466	0.103421	0.862287	0.313023	0.106651	0.053010	0.547452	0.397665	0.861583	0.549305	0.246262	0.318093	0.531282	0.993444	0.967216	0.222706	0.028760	0.255450	0.451929	0.624027	0.443864	0.487797	0.252337	0.388232	0.119651	0.072615	0.170405	0.164370	0.607221	0.501981	0.563992	0.635299	0.411753	0.098120	0.099917	0.092943	0.916371	0.039615	0.751835	0.753856	0.489423	0.248703	0.908744	0.312991	0.311591	0.290934	0.766913	0.591894
544	0.876536	0.863079	0.321051	0.963389	0.705920	0.923215	0.657279	0.131064	0.587566	0.335958	0.462021	0.236072	0.366690	0.191227	0.887258	0.766502	0.385158	0.846986	0.786555	0.877201	0.792854	0.192825	0.831209	0.819952	0.117615	0.575159	0.475077	0.931018	0.929790	0.024295	0.492412	0.274630	0.771139	0.454244	0.046498	0.558515	0.789304	0.776138	0.300178	0.450857	0.253353	0.461726	0.785760	0.746429	0.058126	0.623079	0.027137	0.524059	0.510959	0.673998	0.258434	0.663122	0.207945	0.861836	0.177878	0.195499	0.486233	0.080645	0.451829	0.556420	0.580440	0.808817	0.472296	0.401177	0.097899	0.081852	0.693228	0.059706	0.914245	0.592445	0.516735	0.795421	0.129589	0.145094	0.428376	0.331990	0.162305	0.829478	0.174515	0.662410	0.085262	0.055342	0.084530	0.484672	0.747635	0.231654	0.048324	0.931208	0.924407	0.278361	0.794793	0.449491	0.669086	0.543537	0.953292	0.582177	0.163142	0.364054	0.035837	0.704756	0.375874	0.782562	0.368629	0.774865	0.850742	0.069090	0.093710	0.715688	0.366643	0.011809	0.052605	0.368201	0.946685	0.264665	0.520968	0.375349	0.072911	0.867978	0.754736	0.064841	0.984947	0.690783	0.985703	0.189618	0.902099	0.594466	0.512356	0.398055	0.824660	0.085497	0.331463	0.153711	0.515561	0.978054	0.573009	0.584687	0.183901	0.740474
545	0.334307	0.105848	0.332201	0.452645	0.779005	0.252079	0.817739	0.689802	0.420332	0.889916	0.744914	0.576202	0.943017	0.297613	0.993209	0.877225	0.160138	0.922163	0.915593	0.051883	0.211034	0.754785	0.293528	0.441291	0.691850	0.275421	0.823497	0.671229	0.232916	0.170752	0.667279	0.569152	0.635802	0.577145	0.061803	0.158707	0.616194	0.589428	0.234362	0.348375	0.422210	0.518892	0.068153	0.259246	0.728984	0.643508	0.533924	0.835391	0.891196	0.740647	0.957954	0.801424	0.613430	0.788081	0.846652	0.435881	0.169741	0.567273	0.463102	0.390180	0.769597	0.274846	0.164668	0.319622	0.015020	0.326266	0.544990	0.693113	0.980959	0.844262	0.970761	0.029259	0.810099	0.460956	0.200125	0.494925	0.096020	0.619354	0.537464	0.067127	0.913187	0.549603	0.341085	0.753697	0.713700	0.773741	0.795981	0.528622	0.176847	0.800638	0.882135	0.538032	0.103030	0.664504	0.007204	0.106968	0.100079	0.744827	0.125185	0.712293	0.937743	0.859435	0.193389	0.599830	0.990324	0.324798	0.437258	0.561617	0.099634	0.816115	0.348498	0.964988	0.275538	0.226379	0.778342	0.090148	0.584634	0.743776	0.373510	0.040723	0.516888	0.255211	0.015193	0.478432	0.948443	0.536347	0.134859	0.041205	0.604261	0.348718	0.312775	0.104209	0.072131	0.228056	0.872480	0.879731	0.221410	0.916218
546	0.463232	0.942682	0.339620	0.481770	0.164681	0.087039	0.028109	0.628592	0.808087	0.485435	0.651469	0.923858	0.082140	0.331851	0.110661	0.847073	0.476890	0.575292	0.369852	0.803040	0.239372	0.302019	0.035276	0.806930	0.940752	0.208451	0.867521	0.782540	0.728291	0.112464	0.183722	0.329213	0.230945	0.969419	0.150452	0.173478	0.334470	0.636446	0.419416	0.276718	0.287061	0.799937	0.918364	0.255266	0.320527	0.600837	0.876402	0.291436	0.678836	0.549379	0.876733	0.173133	0.390925	0.043716	0.083319	0.849331	0.357610	0.678073	0.651774	0.716503	0.623582	0.299105	0.336382	0.257914	0.968416	0.750644	0.765606	0.161313	0.291408	0.097155	0.291808	0.868341	0.106335	0.002651	0.770058	0.100740	0.135918	0.130694	0.831131	0.808411	0.040329	0.161758	0.011327	0.102819	0.478731	0.659017	0.289677	0.678738	0.381727	0.690791	0.291218	0.432835	0.226713	0.820963	0.851930	0.229310	0.264687	0.094186	0.516769	0.673767	0.644008	0.332935	0.041577	0.834138	0.852300	0.206117	0.823505	0.893979	0.075087	0.395746	0.600861	0.844718	0.391313	0.317653	0.605427	0.009220	0.540615	0.280269	0.298157	0.266473	0.789010	0.774574	0.973743	0.143714	0.496681	0.783389	0.201116	0.632414	0.567285	0.966740	0.417269	0.527632	0.914544	0.055365	0.258300	0.590728	0.333153	0.897188
547	0.649450	0.218973	0.168909	0.125421	0.919777	0.527400	0.732912	0.305597	0.870266	0.892131	0.318235	0.095616	0.520263	0.479940	0.001918	0.941850	0.721097	0.636770	0.083472	0.206222	0.919177	0.959530	0.958682	0.586636	0.393388	0.352261	0.017289	0.048329	0.869770	0.379714	0.280652	0.502197	0.012960	0.822984	0.096029	0.530347	0.331228	0.687861	0.681006	0.854976	0.934409	0.296096	0.040915	0.546235	0.781260	0.250345	0.131392	0.819976	0.708794	0.573501	0.908404	0.076101	0.426725	0.606977	0.417828	0.832749	0.980910	0.268852	0.325590	0.357071	0.306423	0.526175	0.405966	0.760894	0.755761	0.693582	0.785339	0.601755	0.324761	0.418206	0.746749	0.819724	0.398781	0.480302	0.440841	0.970270	0.314098	0.271033	0.303013	0.512787	0.558668	0.369002	0.004633	0.361499	0.291298	0.114257	0.649197	0.973231	0.397069	0.979740	0.252367	0.397618	0.041959	0.339716	0.648205	0.699074	0.601284	0.670558	0.708848	0.750220	0.974746	0.191959	0.260160	0.955538	0.333579	0.880343	0.596489	0.899788	0.410103	0.019644	0.126007	0.176566	0.377220	0.097966	0.170636	0.080194	0.228399	0.559565	0.043893	0.098061	0.221680	0.647377	0.040472	0.203674	0.594518	0.028235	0.511559	0.019168	0.545887	0.776533	0.356525	0.528635	0.818826	0.622612	0.226519	0.920099	0.428886	0.530121
548	0.582539	0.356638	0.080517	0.112873	0.453414	0.990569	0.953292	0.892777	0.191617	0.915792	0.780603	0.458768	0.749507	0.749372	0.111251	0.583321	0.390718	0.722224	0.173517	0.543603	0.067781	0.853799	0.964785	0.954539	0.381556	0.730868	0.944720	0.074708	0.334465	0.668366	0.480138	0.523176	0.674397	0.849165	0.475096	0.421606	0.024665	0.405358	0.488280	0.465624	0.661627	0.182074	0.891875	0.601982	0.911804	0.658972	0.279751	0.986636	0.677671	0.390944	0.431371	0.203898	0.111867	0.679436	0.847407	0.385727	0.586933	0.480551	0.707833	0.024164	0.372000	0.194064	0.742555	0.344843	0.387369	0.675990	0.513431	0.387504	0.051285	0.042908	0.666636	0.955508	0.842894	0.459444	0.316679	0.759788	0.240142	0.669205	0.209745	0.354036	0.921524	0.227667	0.865130	0.484374	0.675718	0.966322	0.885047	0.726716	0.215915	0.367174	0.584018	0.425197	0.144664	0.147955	0.744091	0.887625	0.619008	0.401077	0.634584	0.052494	0.363652	0.534799	0.213026	0.198985	0.105861	0.364581	0.354355	0.975119	0.138830	0.883132	0.119195	0.071014	0.188859	0.175430	0.703154	0.160496	0.571882	0.509266	0.750895	0.688907	0.065236	0.830415	0.882268	0.487468	0.762823	0.302446	0.981857	0.626779	0.282639	0.745715	0.657829	0.972022	0.526466	0.033677	0.551244	0.479295	0.194085	0.159000
549	0.086386	0.592287	0.632606	0.644277	0.689890	0.351741	0.126404	0.282238	0.098259	0.808511	0.309691	0.538175	0.631398	0.020749	0.301703	0.322713	0.193739	0.259378	0.826213	0.570459	0.264304	0.669244	0.170577	0.299043	0.356447	0.262419	0.028800	0.246167	0.996993	0.135040	0.313135	0.630304	0.729159	0.286267	0.361528	0.020035	0.336026	0.936621	0.224211	0.667334	0.136004	0.906809	0.975530	0.344710	0.901798	0.203179	0.327950	0.498071	0.030513	0.312941	0.226360	0.579367	0.997056	0.788489	0.517758	0.954870	0.767214	0.587402	0.522868	0.727297	0.090260	0.163858	0.127060	0.161799	0.205001	0.747728	0.840691	0.922193	0.059855	0.371296	0.871815	0.373251	0.048894	0.409504	0.864817	0.704746	0.355205	0.718559	0.120290	0.651230	0.846343	0.676548	0.521316	0.736308	0.215116	0.607436	0.952783	0.523566	0.648014	0.156780	0.292723	0.070376	0.282783	0.695681	0.400831	0.644846	0.789367	0.795754	0.764488	0.479888	0.694460	0.877286	0.225048	0.766531	0.606513	0.399651	0.461096	0.150760	0.918967	0.724887	0.425716	0.880445	0.110505	0.502602	0.236773	0.734357	0.691774	0.393036	0.007984	0.450764	0.554769	0.725930	0.527631	0.285581	0.802277	0.605153	0.387569	0.946187	0.333893	0.819493	0.917667	0.634231	0.401013	0.567915	0.682063	0.678367	0.225968	0.497931
550	0.974871	0.267671	0.841225	0.367160	0.033393	0.870302	0.329243	0.637557	0.237194	0.826079	0.953196	0.844211	0.120998	0.359066	0.460859	0.787437	0.125905	0.892199	0.524230	0.753748	0.479457	0.348106	0.877294	0.047008	0.186269	0.724228	0.663713	0.046195	0.134412	0.321242	0.524429	0.727475	0.654514	0.486887	0.211450	0.547572	0.702325	0.984780	0.146761	0.028594	0.101838	0.240528	0.572933	0.084975	0.498137	0.263873	0.699812	0.069827	0.721935	0.925916	0.981465	0.721598	0.196543	0.740097	0.935611	0.442464	0.360477	0.445160	0.544573	0.624522	0.710228	0.126906	0.022637	0.039579	0.576604	0.392104	0.577400	0.710060	0.315085	0.751583	0.663390	0.628532	0.465035	0.697255	0.178554	0.188276	0.619238	0.150898	0.377585	0.748875	0.081105	0.929184	0.890900	0.943042	0.193494	0.488573	0.693089	0.116243	0.304676	0.366285	0.966023	0.545245	0.626554	0.908292	0.358056	0.829834	0.210641	0.925973	0.063089	0.671654	0.209727	0.541666	0.068079	0.078033	0.222426	0.144140	0.061661	0.698807	0.189300	0.118225	0.053198	0.052837	0.802761	0.518108	0.206066	0.721799	0.575987	0.094946	0.840709	0.840660	0.076544	0.671738	0.401952	0.103012	0.949813	0.947356	0.382607	0.203035	0.037840	0.313015	0.405766	0.967449	0.251009	0.488323	0.490646	0.154905	0.533923	0.775085
551	0.189970	0.318109	0.023260	0.090547	0.012359	0.151506	0.140024	0.510944	0.496281	0.992532	0.919107	0.755634	0.985715	0.392730	0.367107	0.367874	0.466158	0.437621	0.408431	0.928118	0.136756	0.109735	0.899586	0.057195	0.971817	0.446823	0.340061	0.823648	0.364707	0.032427	0.725297	0.648866	0.108600	0.016803	0.566019	0.337676	0.324972	0.166355	0.459940	0.437672	0.857798	0.807689	0.778796	0.621698	0.466653	0.817484	0.453609	0.013699	0.565980	0.706480	0.303083	0.188604	0.590693	0.401042	0.222315	0.101072	0.834456	0.179414	0.335357	0.094011	0.215323	0.602523	0.729695	0.025514	0.523536	0.655738	0.941053	0.910396	0.702003	0.670241	0.796890	0.770138	0.336702	0.161065	0.826580	0.503168	0.539298	0.082725	0.733459	0.794651	0.771956	0.694291	0.300947	0.960089	0.658375	0.087462	0.033589	0.831807	0.433212	0.641632	0.689835	0.096028	0.298028	0.900549	0.582922	0.418606	0.606577	0.263779	0.727190	0.942623	0.744260	0.046854	0.825631	0.541518	0.025566	0.974703	0.192977	0.970351	0.075405	0.551396	0.550719	0.563135	0.609512	0.782843	0.728134	0.692699	0.820517	0.912674	0.021894	0.947657	0.311776	0.267495	0.859108	0.573049	0.478221	0.454931	0.990106	0.569889	0.479523	0.122463	0.912420	0.853909	0.436439	0.000544	0.134454	0.023111	0.403180	0.419227
552	0.488363	0.816362	0.860993	0.654818	0.328216	0.140264	0.590578	0.565597	0.721028	0.003809	0.485066	0.392437	0.831925	0.406684	0.282775	0.613883	0.680028	0.917183	0.255899	0.230688	0.917588	0.607943	0.430708	0.831167	0.184935	0.150895	0.505827	0.355751	0.859931	0.095072	0.770445	0.387455	0.920824	0.704189	0.944206	0.911462	0.321697	0.647623	0.509029	0.051537	0.441138	0.892086	0.607833	0.421910	0.684384	0.213081	0.688677	0.418620	0.956336	0.657825	0.609195	0.806702	0.919479	0.823588	0.620028	0.553670	0.359581	0.492703	0.619470	0.730553	0.186123	0.407099	0.741914	0.018065	0.003653	0.510931	0.271255	0.946460	0.332716	0.681053	0.646262	0.109977	0.677135	0.147078	0.523050	0.392005	0.377741	0.754120	0.567113	0.328255	0.570789	0.198431	0.622654	0.127823	0.053041	0.461625	0.619020	0.878627	0.500783	0.803396	0.871942	0.946654	0.030005	0.312160	0.180407	0.780355	0.220357	0.658626	0.557978	0.414588	0.603772	0.909745	0.830202	0.593897	0.222391	0.453259	0.187114	0.112911	0.905623	0.284275	0.247293	0.635129	0.085516	0.819905	0.864659	0.992769	0.600923	0.401002	0.505934	0.299142	0.768084	0.071452	0.692253	0.924148	0.161987	0.618168	0.328437	0.088261	0.883575	0.676889	0.059687	0.777233	0.530435	0.257986	0.641607	0.640674	0.185576	0.510468
553	0.492629	0.190598	0.578776	0.295875	0.337306	0.832019	0.843665	0.399176	0.160702	0.684980	0.414675	0.932967	0.275052	0.184549	0.298485	0.705310	0.159916	0.108979	0.656526	0.588873	0.006131	0.937476	0.693578	0.305416	0.055290	0.854327	0.230020	0.876991	0.753716	0.341168	0.025419	0.164441	0.457286	0.439359	0.970194	0.258051	0.243275	0.211600	0.199519	0.274193	0.514599	0.815107	0.004863	0.282337	0.900500	0.137330	0.740098	0.641310	0.218160	0.924993	0.380990	0.657294	0.539687	0.874146	0.017490	0.566324	0.150565	0.858263	0.132241	0.674368	0.504589	0.474454	0.283800	0.520175	0.160020	0.721840	0.609575	0.676120	0.135448	0.607408	0.732803	0.103383	0.784813	0.200880	0.226551	0.003503	0.015525	0.392565	0.978862	0.297107	0.356298	0.139882	0.607368	0.310775	0.057382	0.250035	0.044808	0.440100	0.511912	0.347204	0.423857	0.445765	0.072113	0.844825	0.727904	0.637534	0.734648	0.306991	0.781665	0.206184	0.596123	0.277666	0.987854	0.311964	0.340160	0.030844	0.859562	0.054049	0.637427	0.914393	0.474491	0.353429	0.778161	0.013450	0.226534	0.538819	0.830489	0.974195	0.678406	0.131824	0.711208	0.070585	0.632067	0.778052	0.119403	0.549388	0.019005	0.892822	0.376673	0.027879	0.858214	0.500572	0.038852	0.206810	0.942256	0.785788	0.092780	0.973775
554	0.648015	0.680043	0.587252	0.781244	0.670520	0.544360	0.440235	0.996247	0.775013	0.377007	0.172236	0.302960	0.948161	0.357933	0.470656	0.689665	0.506211	0.108705	0.695538	0.067866	0.963577	0.174275	0.179571	0.633832	0.748509	0.077327	0.885884	0.728366	0.737971	0.404535	0.014374	0.248643	0.567682	0.803570	0.126635	0.769446	0.932124	0.788477	0.371226	0.490695	0.235260	0.563943	0.597953	0.840262	0.386728	0.994336	0.088883	0.375222	0.256690	0.230083	0.621009	0.116092	0.985260	0.198404	0.577698	0.578400	0.899496	0.504819	0.642430	0.693009	0.942392	0.342153	0.061210	0.226636	0.886527	0.702418	0.197690	0.431161	0.076032	0.845346	0.267525	0.755694	0.252040	0.652167	0.163861	0.021082	0.133075	0.885724	0.836157	0.206171	0.861880	0.619617	0.562102	0.447018	0.382850	0.860031	0.064661	0.689011	0.389903	0.356793	0.940126	0.198989	0.624852	0.301105	0.933713	0.539809	0.147981	0.446863	0.565035	0.439618	0.447432	0.878498	0.022406	0.206224	0.655137	0.340638	0.672421	0.849620	0.098228	0.782180	0.738560	0.707673	0.491521	0.486462	0.627169	0.271677	0.250660	0.375162	0.878825	0.002907	0.492793	0.798768	0.696844	0.925355	0.969868	0.997989	0.947721	0.602249	0.816137	0.017996	0.734310	0.779957	0.954662	0.123411	0.904321	0.308364	0.900637	0.387634
555	0.212480	0.472958	0.837842	0.082259	0.401908	0.863633	0.331579	0.007290	0.142041	0.863311	0.941961	0.534385	0.906250	0.692277	0.578962	0.179440	0.018083	0.491554	0.340806	0.643353	0.363246	0.681453	0.177982	0.779029	0.482303	0.554313	0.324158	0.663221	0.081453	0.793522	0.439024	0.383891	0.650700	0.232650	0.565677	0.086504	0.953267	0.819272	0.355075	0.612109	0.666784	0.135354	0.263152	0.448155	0.525793	0.551598	0.525205	0.315316	0.830867	0.669346	0.409571	0.180994	0.413808	0.524769	0.355575	0.950714	0.994887	0.970047	0.262136	0.659215	0.579401	0.346160	0.617440	0.877652	0.117163	0.537366	0.203562	0.918847	0.456639	0.244742	0.680671	0.327306	0.807283	0.062435	0.274152	0.445523	0.198361	0.024130	0.210680	0.071059	0.597260	0.229545	0.048185	0.130223	0.756413	0.814790	0.657840	0.781404	0.332041	0.385537	0.300307	0.777987	0.280138	0.080254	0.657553	0.747328	0.030774	0.514393	0.309942	0.994550	0.375763	0.535423	0.474537	0.945549	0.184419	0.875754	0.918291	0.323355	0.208186	0.693685	0.384599	0.137309	0.560817	0.936341	0.315431	0.932312	0.536946	0.952207	0.850533	0.959563	0.586648	0.780049	0.509670	0.055454	0.317496	0.249157	0.019257	0.761527	0.898329	0.797205	0.498581	0.956878	0.653245	0.103173	0.322058	0.319359	0.496160	0.034555
